2.105655052526696,0.0,0.0,0,RI
5.377418856255048,0.0,1.0,1,F
3.569417462374078,0.0,0.0,2,F
3.9759934774158867,0.0,0.0,3,F
2.2528265394712585,0.0,0.0,4,LE
2.0120588526686034,0.0,0.0,5,LE
9.427063773217105,0.0,0.0,6,F
8.928312605462802,0.0,0.0,7,F
8.065449586080463,0.0,0.0,8,F
6.543832191171691,0.0,0.0,9,F
5.484511727640343,0.0,0.0,10,F
5.584830247222282,0.0,2.0,11,F
2.844851481593286,0.0,1.0,12,RI
1.4442196365669684,0.0,0.0,13,R
6.6866292673591365,0.0,0.0,14,F
5.580950982926652,0.0,2.0,15,F
3.256399969478266,0.0,0.0,16,F
3.7604069059347456,0.0,0.0,17,F
2.798917613353739,0.0,1.0,18,LE
10.217433864631385,0.0,0.0,19,F
8.360152643858632,0.0,2.0,20,F
5.119689200473325,0.0,0.0,21,F
5.224431599970625,0.0,0.0,22,F
6.159600476321619,0.0,0.0,23,F
3.6150949150720613,0.0,0.0,24,F
3.2015924849176427,0.0,1.0,25,F
2.0319089392917427,0.0,0.0,26,RI
9.628032195843137,0.0,0.0,27,F
7.945000368976717,0.0,0.0,28,F
8.28628616235149,0.0,0.0,29,F
5.868437781669999,0.0,0.0,30,F
5.004164332555785,0.0,0.0,31,F
2.6145627679317833,0.0,0.0,32,RI
10.637549913646517,0.0,0.0,33,F
8.4346535084798,0.0,0.0,34,F
7.263498372736368,0.0,0.0,35,F
6.4085446566202275,0.0,1.0,36,F
5.496737064520582,0.0,0.0,37,F
3.736023469990327,0.0,1.0,38,F
4.350346305236794,0.0,0.0,39,F
2.666726141597414,0.0,1.0,40,LE
7.265013574344367,0.0,2.0,41,F
7.968736854914264,0.0,0.0,42,F
6.88777199817715,0.0,0.0,43,F
5.14279844406109,0.0,0.0,44,F
4.933195253193798,0.0,2.0,45,F
2.1864020491801917,0.0,0.0,46,LE
2.7604566246150055,0.0,0.0,47,LE
9.697594049375253,0.0,0.0,48,F
7.325882031863782,0.0,0.0,49,F
6.006832100826523,0.0,0.0,50,F
3.3803862307641035,0.0,0.0,51,F
3.2609199762937497,0.0,0.0,52,F
3.078079318794969,0.0,0.0,53,F
2.1246760982628605,0.0,0.0,54,LE
3.08191280396853,0.0,0.0,55,F
2.97817489906695,0.0,0.0,56,LE
10.329523376826115,0.0,0.0,57,F
10.001780356579829,0.0,2.0,58,F
9.469728516213406,0.0,0.0,59,F
7.815715298993946,0.0,0.0,60,F
6.126240306985786,0.0,0.0,61,F
5.353491360624466,0.0,0.0,62,F
3.070737761424625,0.0,0.0,63,F
3.216770437489566,0.0,0.0,64,F
2.16700345480201,0.0,0.0,65,LE
2.7848322670509593,0.0,0.0,66,LE
11.093192304768355,0.0,0.0,67,F
10.135739679761098,0.0,0.0,68,F
8.431840154027864,0.0,0.0,69,F
7.906752994864865,0.0,0.0,70,F
5.305206147929025,0.0,2.0,71,F
5.544591267755592,0.0,1.0,72,F
2.6619724727893956,0.0,0.0,73,RI
13.04856983261151,0.0,0.0,74,F
13.78416597689184,0.0,0.0,75,F
11.260792929494297,0.0,0.0,76,F
11.625763567721988,0.0,2.0,77,F
9.609335998720523,0.0,2.0,78,F
8.248188296549364,0.0,0.0,79,F
7.92397293846021,0.0,0.0,80,F
5.532805408196732,0.0,0.0,81,F
4.657850864371413,0.0,0.0,82,F
4.508423144256547,0.0,1.0,83,F
2.9399595830398337,0.0,0.0,84,LE
6.968782632283703,0.0,0.0,85,F
3.9803893646266846,0.0,1.0,86,F
