0.8645591900639564,0.9999857716251085,F,RI
0.8693211665335233,0.9999701177322842,F,LE
0.9045621529091038,0.9999945823855393,F,RI
0.9347660520376109,0.999998489046682,F,RI
0.9618666169764852,0.9999993874897258,F,RI
0.9801042473295424,0.9999992851456718,R,LE
0.8189226824524144,0.9999987353444107,F,RI
0.8176851818039079,0.999997618826978,F,RI
0.8301430928685676,0.9999997445027721,F,RI
0.82975986748428,0.999966537219488,F,LE
0.8874249525757731,0.9999970136246331,F,RI
0.8771307414474494,0.9999996720612044,F,RI
0.9435433412843212,0.9999972264342188,F,RI
0.9101656099682378,0.9999900220871928,F,RI
0.999994477704386,0.9999692459792641,RI,LE
0.8060083814467256,0.9999971388327938,F,RI
0.8212431415946849,0.9999987684524442,F,RI
0.8366253401522425,0.9999954190508826,F,RI
0.8675607220193114,0.9999499909555266,F,LE
0.8950564399002204,0.999992445413668,F,RI
0.8413975958435049,0.9999990619822642,F,RI
0.9162609444477227,0.9999972255618802,F,RI
0.999997852066981,0.9999886532549668,LE,RI
0.8560561625138438,0.9999936616316473,F,RI
0.8839639618849059,0.9999957192995933,F,RI
0.8861419255201316,0.9999954658631017,F,RI
0.929237932363677,0.9999771062924507,F,RI
0.9518014133911806,0.9999974291421835,F,RI
0.991557192146931,0.9999807917296685,F,RI
0.9806278872959266,0.9999658888742505,R,LE
0.8271139622226661,0.9999990462494305,F,RI
0.8567339589539911,0.9999996961321411,F,RI
0.8666278363907898,0.9999969942642867,F,RI
0.865232734069564,0.9999976967248284,F,RI
0.8937034262326295,0.9999990819939727,F,RI
0.9889285217893516,0.9999961423637126,F,RI
0.9016297539597066,0.9999975860518745,F,RI
0.9505068745706132,0.9999879922135241,F,RI
0.6666579288773823,0.9999813338295752,B,R
0.958632040868033,0.9999957456417627,R,LE
0.8374586845127601,0.9999989559622624,F,RI
0.8488372058739192,0.9999626883988393,F,LE
0.841792481107917,0.9999801884743306,F,RI
0.8659029893140685,0.9999977022693859,F,RI
0.8622163641901471,0.9999951002634768,F,RI
0.9392297497612957,0.9999982385688907,F,RI
0.9656834741217771,0.9999482992497848,F,LE
0.9955647089391476,0.9998396523286069,F,LE
0.66662420384279,0.994690480016691,B,R
0.9964700205604483,0.9999901662399165,R,LE
0.8276545643847396,0.9999995031954386,F,RI
0.823010377147808,0.9999958324046219,F,RI
0.8619178263366183,0.9999839927074775,F,RI
0.8992804316479669,0.9999982063625238,F,RI
0.9002644828220151,0.9999113877210893,F,LE
0.9675687864119785,0.9999970314106413,F,RI
0.9999848204978679,0.9999854933618573,RI,LE
0.8215144039196615,0.9999959710388268,F,RI
0.8167627263333764,0.9999998026518472,F,RI
0.8385786725625524,0.9999980446710035,F,RI
0.8426423371411448,0.9999985007207123,F,RI
0.8662246959320387,0.9999957575107947,F,RI
0.8709130848717805,0.999999424071492,F,RI
0.8808548701028801,0.9999939037895786,F,RI
0.9545764117500856,0.9999978268122008,F,RI
0.999999659804483,0.9999306469159513,LE,RI
0.7842599822187141,0.9999825019404028,F,RI
0.8123446080484191,0.9999973230394428,F,RI
0.7898199486711652,0.9999943713210598,F,RI
0.8285990227755606,0.9999937912520752,F,LE
0.7959594693740953,0.9999986356856736,F,RI
0.8350059531762096,0.9999991562018851,F,RI
0.8438220644678199,0.9999937676534484,F,RI
0.8751865509815815,0.9999958722098002,F,RI
0.8717880906166867,0.9999922918251812,F,RI
0.9573169407159603,0.9999967004980711,F,RI
0.9534440130243582,0.9999974956128773,F,RI
0.9497578810145816,0.9999984583603109,F,RI
0.9999877164767446,0.9999910177432079,RI,LE
0.8422659137140878,0.9999975526940895,F,RI
0.8751811118804875,0.9999978016969172,F,RI
0.8863116123853633,0.9999868075641722,F,LE
0.9138148298779992,0.9999981934071301,F,RI
0.999978842269412,0.9999928367110308,LE,RI
0.7542524153466884,0.9999823927227095,F,RI
0.7603667564729512,0.9999945771007687,F,RI
0.757915306133003,0.9999844922643372,F,RI
0.7568497468489911,0.9999962454693293,F,RI
0.7683436360863368,0.999931424001827,F,LE
0.7718773667336193,0.9999982012634816,F,RI
0.7732776292128932,0.9999853048430483,F,LE
0.7805381577247736,0.9999940136290113,F,RI
0.792539541652061,0.9999957892136662,F,RI
0.8049595831548154,0.9999629392543707,F,LE
0.8034725250577427,0.9999999615533907,F,RI
0.8237655156209333,0.9999447953474419,F,LE
0.8251677539409382,0.9999890033799891,F,RI
0.8404152118426231,0.9999743256438904,F,LE
0.8545967912222622,0.9999971498753731,F,RI
0.8453694832142468,0.9999479773334518,F,LE
0.9141958509748632,0.9999992003676647,F,RI
0.9935533436621199,0.9999939077197468,F,RI
0.999988644995276,0.9999740209375624,RI,LE
0.9999495080062943,0.9999887516621514,LE,RI
0.9008956371422112,0.9999967486757999,F,RI
0.9827187275525233,0.9999986628881935,F,RI
0.6665586097744723,0.9990835268934836,B,R
0.903407939059762,0.9999429292193746,R,LE
0.755864728761176,0.9999944975348947,F,LE
0.7537314101062808,0.9999778056063455,F,RI
0.7676189037805446,0.999993697565441,F,RI
0.771132337362209,0.9999710157999427,F,LE
0.7720489060582617,0.9999581961902039,F,RI
0.7753297848429863,0.9999962586712329,F,RI
0.7750875860450965,0.9999910266168897,F,RI
0.7965721710290999,0.9999945423284381,F,RI
0.7871351381566233,0.9999922402008714,F,RI
0.8009222912182712,0.9999983867638985,F,RI
0.8342719347977763,0.9999985153023477,F,RI
0.8307794590565072,0.9999989702210553,F,RI
0.8480811843753369,0.9999962320192114,F,RI
0.9010406043255014,0.9999992480322467,F,RI
0.931869201538777,0.9999960084977237,F,RI
0.888734535650415,0.9999703249188557,F,LE
0.9127661036414088,0.9999689829435462,F,LE
0.999982578264823,0.9999799006021234,RI,LE
0.9999906196687623,0.9999911409948128,LE,RI
0.9825465584769569,0.9999967398761455,F,RI
0.9997459649838881,0.9998908868473118,RI,LE
0.8288789602315484,0.9999975387987944,F,LE
0.8720605659354845,0.999986528131071,F,RI
0.8518025989225074,0.9999984131713159,F,RI
0.889841465920032,0.999998376078666,F,RI
0.9453932380726925,0.9999966473184508,F,RI
0.9999974562765591,0.9999998220045615,LE,RI
0.9626718876095529,0.9999980831252414,F,RI
0.9862298722086833,0.9999993470259775,F,RI
0.6666666666666666,1.0,B,R
0.9999935898191793,0.9999939623425557,RI,LE
0.9572519910367822,0.9999931901500317,R,LE
0.8350718956639566,0.9999980507488493,F,RI
0.8447001423788562,0.9999968681899674,F,RI
0.8783439090088234,0.9999944608528682,F,RI
0.9405053246815384,0.9999943675051979,F,RI
0.9766608168077191,0.9999848338132217,F,RI
0.9528967222405685,0.9999984177363949,F,LE
0.9479606921733422,0.9999795912761257,F,LE
0.9204679643919854,0.9999874883404262,R,LE
0.8200327407071848,0.9999952501262573,F,RI
0.8427254169498849,0.9999962260818185,F,LE
0.8314264411135023,0.9999993113438164,F,RI
